"","V1","test_xgb_prediction"
"5843",41773,0.0715627297759056
"5844",26624,0.0147506762295961
"5845",11088,0.000409088301239535
"5846",54992,0.000382218859158456
"5847",67121,0.000382218859158456
"5848",54038,0.000382218859158456
"5849",2294,0.0113816987723112
"5850",53829,0.0949137061834335
"5851",43527,0.0552318096160889
"5852",67987,0.000382218859158456
"5853",6502,0.000382218859158456
"5854",30048,0.00511819496750832
"5855",60936,0.000660952471662313
"5856",14188,0.00714078079909086
"5857",6516,0.000382218859158456
"5858",65248,0.000382218859158456
"5859",9019,0.0193291716277599
"5860",8558,0.0367577224969864
"5861",31029,0.000382218859158456
"5862",47635,0.00353750446811318
"5863",23950,0.0363230817019939
"5864",22432,0.0270948633551598
"5865",46031,0.0286891497671604
"5866",70228,0.0598941221833229
"5867",45189,0.000382218859158456
"5868",68174,0.00090878625633195
"5869",36452,0.0327038019895554
"5870",51887,0.00239497353322804
"5871",65278,0.00159705686382949
"5872",23116,0.056046262383461
"5873",34061,0.00126087723765522
"5874",31623,0.0159536860883236
"5875",62116,0.00060326763195917
"5876",61507,0.00484306737780571
"5877",824,0.000382218859158456
"5878",39889,0.00610171910375357
"5879",18990,0.000382218859158456
"5880",34192,0.0233769156038761
"5881",33168,0.0057201599702239
"5882",38159,0.0380490347743034
"5883",65678,0.000382218859158456
"5884",56052,0.0583423189818859
"5885",28111,0.00592157430946827
"5886",9983,0.000409088301239535
"5887",6406,0.00139162701088935
"5888",44395,0.0398190915584564
"5889",56924,0.000784434203524143
"5890",13250,0.0793870016932487
"5891",48673,0.000382218859158456
"5892",40174,0.000409088301239535
"5893",49194,0.014316787943244
"5894",25634,0.00190640951041132
"5895",24050,0.0135646127164364
"5896",57745,0.00419156206771731
"5897",4695,0.000409088301239535
"5898",48765,0.000876918260473758
"5899",32736,0.000382218859158456
"5900",10487,0.00376451597549021
"5901",46564,0.00439919577911496
"5902",4815,0.0150939868763089
"5903",51951,0.000382218859158456
"5904",19789,0.00308053055778146
"5905",25532,0.00874754600226879
"5906",14114,0.000382218859158456
"5907",402,0.0301386937499046
"5908",14788,0.0467850565910339
"5909",20877,0.00483957771211863
"5910",3892,0.0604004114866257
"5911",19166,0.000784434203524143
"5912",26643,0.0552528500556946
"5913",51968,0.0456736758351326
"5914",44923,0.000484302203403786
"5915",57938,0.000382218859158456
"5916",28452,0.000409088301239535
"5917",23672,0.0106475567445159
"5918",4445,0.000382218859158456
"5919",62585,0.0333474203944206
"5920",60073,0.000441047712229192
"5921",33053,0.0340445414185524
"5922",57003,0.000382218859158456
"5923",33597,0.0158568993210793
"5924",72665,0.000382218859158456
"5925",3303,0.000382218859158456
"5926",39210,0.0113357771188021
"5927",9808,0.000382218859158456
"5928",9716,0.00415834039449692
"5929",24311,0.0383980311453342
"5930",34279,0.000414252514019608
"5931",56076,0.00430302927270532
"5932",51074,0.000382218859158456
"5933",41307,0.0176866389811039
"5934",19083,0.000382218859158456
"5935",26078,0.000382218859158456
"5936",17429,0.0478087104856968
"5937",33263,0.000414252514019608
"5938",71386,0.0173774566501379
"5939",42414,0.0256998650729656
"5940",1401,0.000382218859158456
"5941",19603,0.0961945205926895
"5942",38777,0.0162890944629908
"5943",5324,0.00404061377048492
"5944",40443,0.00770800840109587
"5945",51530,0.0283386297523975
"5946",35656,0.0160416588187218
"5947",14341,0.015910355374217
"5948",60745,0.000382218859158456
"5949",41465,0.000382218859158456
"5950",18036,0.00314055266790092
"5951",26542,0.00512296101078391
"5952",52143,0.0560967698693275
"5953",44588,0.000409088301239535
"5954",62278,0.000382218859158456
"5955",59452,0.0128897735849023
"5956",53945,0.0698700398206711
"5957",5428,0.0162756200879812
"5958",14660,0.000382218859158456
"5959",42340,0.000382218859158456
"5960",37627,0.00509851193055511
"5961",12055,0.000382218859158456
"5962",37625,0.0577432475984097
"5963",25323,0.000382218859158456
"5964",56171,0.01518998388201
"5965",68439,0.000382218859158456
"5966",35801,0.000382218859158456
"5967",52700,0.000382218859158456
"5968",30812,0.000409088301239535
"5969",60636,0.000409088301239535
"5970",7110,0.00539215235039592
"5971",10881,0.000382218859158456
"5972",9421,0.0164338499307632
"5973",15363,0.0114619443193078
"5974",49602,0.00320234475657344
"5975",4182,0.000382218859158456
"5976",41275,0.0240612607449293
"5977",56501,0.00302100996486843
"5978",44602,0.00845465995371342
"5979",72027,0.0170590076595545
"5980",48462,0.000382218859158456
"5981",19720,0.0116053391247988
"5982",54076,0.000382218859158456
"5983",46402,0.000382218859158456
"5984",21926,0.000382218859158456
"5985",33660,0.000382218859158456
"5986",32228,0.0125126978382468
"5987",43973,0.00537039758637547
"5988",37297,0.00794527865946293
"5989",47786,0.00731327338144183
"5990",62649,0.000382218859158456
"5991",32691,0.000382218859158456
"5992",27398,0.015092384070158
"5993",46811,0.00290371966548264
"5994",34606,0.000382218859158456
"5995",36975,0.00440084608271718
"5996",47688,0.0271468702703714
"5997",28577,0.000382218859158456
"5998",11126,0.0527194365859032
"5999",69107,0.000382218859158456
"6000",45463,0.00131392967887223
"6001",53075,0.00715965963900089
"6002",23994,0.00419244822114706
"6003",11349,0.034448117017746
"6004",21306,0.00694232853129506
"6005",16999,0.000382218859158456
"6006",22227,0.000382218859158456
"6007",56472,0.0120204705744982
"6008",31520,0.0135651417076588
"6009",1239,0.000409088301239535
"6010",38723,0.0244078133255243
"6011",34837,0.0184259787201881
"6012",26795,0.00105037924367934
"6013",27827,0.015088246203959
"6014",18089,0.000409088301239535
"6015",33817,0.000382218859158456
"6016",56794,0.000505740405060351
"6017",20438,0.0466591194272041
"6018",57572,0.00151957047637552
"6019",6100,0.0027410474140197
"6020",3,0.000382218859158456
"6021",1768,0.000382218859158456
"6022",39741,0.000382218859158456
"6023",65008,0.0146042741835117
"6024",52991,0.000382218859158456
"6025",53895,0.000382218859158456
"6026",805,0.0196358244866133
"6027",7905,0.0156644638627768
"6028",21805,0.0272670276463032
"6029",50325,0.0354835167527199
"6030",24489,0.000382218859158456
"6031",12901,0.000409088301239535
"6032",49394,0.0160268004983664
"6033",46226,0.0371233262121677
"6034",7691,0.0294484160840511
"6035",67856,0.000382218859158456
"6036",10855,0.000505740405060351
"6037",11209,0.00758223049342632
"6038",69090,0.0376019142568111
"6039",33186,0.000382218859158456
"6040",60002,0.000382218859158456
"6041",42214,0.0102176675572991
"6042",56577,0.000382218859158456
"6043",6532,0.000382218859158456
"6044",53481,0.000382218859158456
"6045",28981,0.0102241421118379
"6046",35153,0.0133932651951909
"6047",39631,0.0153670217841864
"6048",59349,0.000382218859158456
"6049",36531,0.00944401323795319
"6050",68625,0.099364846944809
"6051",51351,0.00708445068448782
"6052",22128,0.0174421817064285
"6053",38489,0.030957592651248
"6054",44317,0.00741053000092506
"6055",38298,0.000414252514019608
"6056",27272,0.0208219531923532
"6057",72383,0.0207793507725
"6058",69077,0.000382218859158456
"6059",746,0.00396935967728496
"6060",6561,0.00587736209854484
"6061",30507,0.00388157903216779
"6062",11547,0.000382218859158456
"6063",4561,0.000382218859158456
"6064",51457,0.0100913010537624
"6065",17212,0.000382218859158456
"6066",51424,0.00104070559609681
"6067",40376,0.000382218859158456
"6068",4811,0.0593100339174271
"6069",34239,0.000414252514019608
"6070",27900,0.00408734753727913
"6071",45969,0.0252571888267994
"6072",44130,0.00918583106249571
"6073",30793,0.0120184486731887
"6074",6927,0.000538431690074503
"6075",53693,0.0256969630718231
"6076",66926,0.0175756495445967
"6077",26870,0.000414252514019608
"6078",66302,0.00769806886091828
"6079",9505,0.0052440776489675
"6080",58060,0.0115706045180559
"6081",30336,0.000409088301239535
"6082",66366,0.000805455143563449
"6083",9343,0.0655239000916481
"6084",18033,0.00246203015558422
"6085",64182,0.000382218859158456
"6086",33128,0.00390671193599701
"6087",57279,0.00597612466663122
"6088",25580,0.0218301024287939
"6089",9049,0.00238851783797145
"6090",7058,0.000382218859158456
"6091",47352,0.00391028169542551
"6092",31693,0.000382218859158456
"6093",9809,0.000382218859158456
"6094",29143,0.0721786320209503
"6095",40481,0.000382218859158456
"6096",69706,0.0203234702348709
"6097",18648,0.0086453752592206
"6098",52542,0.0227863900363445
"6099",26457,0.0156830847263336
"6100",50561,0.000382218859158456
"6101",58668,0.00188088929280639
"6102",55959,0.0355092622339725
"6103",43466,0.0135614601895213
"6104",53702,0.00060326763195917
"6105",51711,0.000382218859158456
"6106",71528,0.0816673263907433
"6107",6347,0.00841495487838984
"6108",72687,0.0183211416006088
"6109",16612,0.000382218859158456
"6110",11968,0.000382218859158456
"6111",6884,0.0291555672883987
"6112",3986,0.00387027906253934
"6113",14441,0.00181267689913511
"6114",6182,0.0394016839563847
"6115",4240,0.162693843245506
"6116",70633,0.00319029740057886
"6117",40142,0.0152812926098704
"6118",29231,0.0467546284198761
"6119",31323,0.000382218859158456
"6120",21515,0.000414252514019608
"6121",1078,0.000409088301239535
"6122",2864,0.0252142641693354
"6123",16901,0.00854795891791582
"6124",57899,0.000422350625740364
"6125",17306,0.00729467300698161
"6126",26122,0.0404882803559303
"6127",67609,0.000382218859158456
"6128",48857,0.000414252514019608
"6129",70871,0.00348498043604195
"6130",41197,0.00515317497774959
"6131",39803,0.000414252514019608
"6132",41755,0.003021867480129
"6133",25880,0.000382218859158456
"6134",25685,0.00430320063605905
"6135",39943,0.00322482222691178
"6136",6139,0.0016762901796028
"6137",68672,0.000382218859158456
"6138",53093,0.0634873360395432
"6139",51175,0.0100092841312289
"6140",7153,0.0625213980674744
"6141",63140,0.000409088301239535
"6142",63538,0.000382218859158456
"6143",32953,0.000900415412615985
"6144",11496,0.0137075427919626
"6145",54011,0.00696125393733382
"6146",23676,0.00501307798549533
"6147",34345,0.00143340788781643
"6148",17425,0.00655473116785288
"6149",25111,0.0412927567958832
"6150",8089,0.000382218859158456
"6151",31810,0.000409088301239535
"6152",58501,0.00147352402564138
"6153",42559,0.000382218859158456
"6154",4920,0.0341099835932255
"6155",66132,0.0395263209939003
"6156",3693,0.000382218859158456
"6157",24198,0.0938223898410797
"6158",35844,0.000382218859158456
"6159",39335,0.00104070559609681
"6160",9306,0.0254168640822172
"6161",68746,0.0351358167827129
"6162",10038,0.0109009956941009
"6163",40632,0.0239722188562155
"6164",68757,0.000382218859158456
"6165",60814,0.000382218859158456
"6166",7028,0.000409088301239535
"6167",40068,0.0147310774773359
"6168",69474,0.00205343472771347
"6169",1755,0.0174179282039404
"6170",69790,0.000382218859158456
"6171",64455,0.090504065155983
"6172",28449,0.0465182587504387
"6173",70700,0.00382515252567828
"6174",58193,0.000422350625740364
"6175",37982,0.000409088301239535
"6176",13131,0.0331952460110188
"6177",36319,0.00105037924367934
"6178",10258,0.0148073388263583
"6179",28005,0.0560765638947487
"6180",58504,0.00237294589169323
"6181",51642,0.108086876571178
"6182",41053,0.000382218859158456
"6183",35792,0.0258699674159288
"6184",24966,0.022404408082366
"6185",58025,0.00666286889463663
"6186",43847,0.000382218859158456
"6187",56390,0.0103123532608151
"6188",29583,0.0501247122883797
"6189",2737,0.0185742992907763
"6190",63542,0.0262674819678068
"6191",68548,0.0209883842617273
"6192",61404,0.000441047712229192
"6193",52758,0.00861755944788456
"6194",45085,0.0251926742494106
"6195",26035,0.0472878403961658
"6196",37252,0.000382218859158456
"6197",23814,0.000382218859158456
"6198",53529,0.0057214186526835
"6199",2303,0.0164743009954691
"6200",54825,0.000382218859158456
"6201",38073,0.00632664607837796
"6202",19248,0.000382218859158456
"6203",56172,0.000382218859158456
"6204",5992,0.0235163886100054
"6205",6008,0.0140432845801115
"6206",44119,0.000382218859158456
"6207",66086,0.000660952471662313
"6208",41532,0.000382218859158456
"6209",8515,0.0575478971004486
"6210",54135,0.00391228822991252
"6211",41457,0.00249298033304513
"6212",48894,0.00431130733340979
"6213",56765,0.000382218859158456
"6214",64364,0.0171475298702717
"6215",69350,0.000382218859158456
"6216",16493,0.0199809074401855
"6217",5281,0.00268087862059474
"6218",3796,0.000382218859158456
"6219",56107,0.0739901587367058
"6220",49198,0.0105131771415472
"6221",3157,0.0130966939032078
"6222",39704,0.00104070559609681
"6223",10242,0.0198678988963366
"6224",44614,0.0203618891537189
"6225",37461,0.00680035585537553
"6226",5051,0.0700633004307747
"6227",21157,0.0112234065309167
"6228",45660,0.0406026877462864
"6229",45439,0.00123923155479133
"6230",54156,0.000382218859158456
"6231",25936,0.00595424044877291
"6232",43704,0.00170491402968764
"6233",54023,0.0120160989463329
"6234",13519,0.0154346060007811
"6235",36243,0.0112386820837855
"6236",25667,0.000409088301239535
"6237",8902,0.0133699281141162
"6238",23342,0.000382218859158456
"6239",44771,0.0554203912615776
"6240",61847,0.000414252514019608
"6241",36613,0.0253279209136963
"6242",23799,0.00324567197822034
"6243",24883,0.00358671275898814
"6244",15578,0.00401017721742392
"6245",45335,0.0319439396262169
"6246",30747,0.0274822562932968
"6247",38625,0.0809208899736404
"6248",31146,0.0244020912796259
"6249",6241,0.0261759571731091
"6250",2222,0.000382218859158456
"6251",44832,0.031001940369606
"6252",62572,0.0620529241859913
"6253",2191,0.0160483289510012
"6254",18056,0.0456996932625771
"6255",41443,0.0111893424764276
"6256",11554,0.000382218859158456
"6257",41751,0.0253279209136963
"6258",61790,0.000690204906277359
"6259",70216,0.00147994002327323
"6260",22858,0.00224304408766329
"6261",65963,0.0686947852373123
"6262",66804,0.031563688069582
"6263",68048,0.000382218859158456
"6264",9109,0.00248654629103839
"6265",25691,0.000382218859158456
"6266",36872,0.000422350625740364
"6267",7651,0.0271881297230721
"6268",13735,0.000382218859158456
"6269",27220,0.0336647853255272
"6270",52284,0.00499650882557034
"6271",26225,0.00778435124084353
"6272",20469,0.057387612760067
"6273",63763,0.000819147273432463
"6274",20869,0.000382218859158456
"6275",21893,0.0130139114335179
"6276",19760,0.000382218859158456
"6277",55627,0.000382218859158456
"6278",4131,0.0992101579904556
"6279",55930,0.000382218859158456
"6280",61048,0.0155374091118574
"6281",18019,0.00813569873571396
"6282",696,0.00362971471622586
"6283",35790,0.00774800730869174
"6284",117,0.0217442959547043
"6285",11346,0.00148584961425513
"6286",38329,0.0176160372793674
"6287",44617,0.00162990763783455
"6288",23706,0.0137288076803088
"6289",48821,0.0158076528459787
"6290",26829,0.0682763755321503
"6291",18942,0.0286252964287996
"6292",54039,0.00288227573037148
"6293",13205,0.0101515101268888
"6294",49665,0.0622306726872921
"6295",39192,0.00346180773340166
"6296",24795,0.0334577150642872
"6297",62074,0.0321567580103874
"6298",65430,0.00105037924367934
"6299",51669,0.0096485773101449
"6300",31277,0.000382218859158456
"6301",5135,0.00490231579169631
"6302",36684,0.0158244948834181
"6303",71965,0.0276387669146061
"6304",17042,0.0361544713377953
"6305",71513,0.0714127495884895
"6306",51380,0.0376069098711014
"6307",18889,0.000382218859158456
"6308",23070,0.000382218859158456
"6309",72623,0.000414252514019608
"6310",9826,0.000382218859158456
"6311",7269,0.0257166586816311
"6312",38582,0.000626644061412662
"6313",34701,0.000382218859158456
"6314",41778,0.0619071274995804
"6315",13431,0.0466188751161098
"6316",4224,0.0160923320800066
"6317",1251,0.0494401901960373
"6318",41491,0.0555631630122662
"6319",32940,0.0606465116143227
"6320",3142,0.0855849161744118
"6321",49607,0.0073757516220212
"6322",36809,0.0019010097021237
"6323",67858,0.107089497148991
"6324",45616,0.0594611391425133
"6325",46513,0.0179334040731192
"6326",67239,0.00151957047637552
"6327",29571,0.0402092263102531
"6328",36938,0.000441047712229192
"6329",58181,0.0601846389472485
"6330",21600,0.000382218859158456
"6331",64776,0.000382218859158456
"6332",27808,0.0474991574883461
"6333",17662,0.00384274451062083
"6334",5822,0.000409088301239535
"6335",59770,0.000382218859158456
"6336",32901,0.00920525938272476
"6337",26407,0.00320605654269457
"6338",42398,0.0339119024574757
"6339",32025,0.000382218859158456
"6340",49981,0.00999992806464434
"6341",25711,0.127709478139877
"6342",54832,0.0133660035207868
"6343",50254,0.0178359616547823
"6344",38818,0.00885448325425386
"6345",38055,0.0857498720288277
"6346",24154,0.0189344827085733
"6347",32037,0.0684311017394066
"6348",34092,0.000382218859158456
"6349",27694,0.00156765070278198
"6350",55519,0.00936817098408937
"6351",600,0.0135782146826386
"6352",69058,0.00455983495339751
"6353",33143,0.0155403194949031
"6354",35101,0.00998506415635347
"6355",43668,0.0129591096192598
"6356",34166,0.0116757582873106
"6357",12746,0.000382218859158456
"6358",55801,0.000409088301239535
"6359",344,0.000382218859158456
"6360",71059,0.000382218859158456
"6361",64706,0.000382218859158456
"6362",42134,0.00230811652727425
"6363",47931,0.0895126312971115
"6364",33129,0.00366567075252533
"6365",8818,0.0425579957664013
"6366",47580,0.00060326763195917
"6367",6216,0.0162749029695988
"6368",34514,0.0525003597140312
"6369",59589,0.0812942534685135
"6370",50850,0.00298895267769694
"6371",28729,0.000409088301239535
"6372",44291,0.0220605321228504
"6373",37310,0.000382218859158456
"6374",9969,0.000382218859158456
"6375",15783,0.000382218859158456
"6376",51972,0.00449217669665813
"6377",67312,0.00632669450715184
"6378",33521,0.000484302203403786
"6379",12979,0.000382218859158456
"6380",23162,0.0064973309636116
"6381",61034,0.111930556595325
"6382",30993,0.00192074989899993
"6383",39075,0.000382218859158456
"6384",5583,0.00793104618787766
"6385",33819,0.00597673654556274
"6386",13564,0.0478578917682171
"6387",4371,0.00393365230411291
"6388",38686,0.0127825373783708
"6389",70249,0.000382218859158456
"6390",34313,0.0029684656765312
"6391",37216,0.0171076487749815
"6392",798,0.000409088301239535
"6393",6014,0.0598002187907696
"6394",56161,0.000409088301239535
"6395",36399,0.012133096344769
"6396",35454,0.00330960424616933
"6397",16210,0.00418767286464572
"6398",55503,0.0156295504420996
"6399",57318,0.0159027948975563
"6400",22920,0.000409088301239535
"6401",51204,0.0735289230942726
"6402",36203,0.00148616812657565
"6403",69595,0.00513753667473793
"6404",50689,0.0798476412892342
"6405",28834,0.000382218859158456
"6406",67852,0.00851682107895613
"6407",57889,0.0159027948975563
"6408",47077,0.00060326763195917
"6409",36651,0.000382218859158456
"6410",14097,0.0128999762237072
"6411",20479,0.000382218859158456
"6412",37842,0.000382218859158456
"6413",30122,0.0357061959803104
"6414",70327,0.0157777536660433
"6415",18226,0.00116873905062675
"6416",46991,0.0140889128670096
"6417",50223,0.000382218859158456
"6418",7504,0.0321684964001179
"6419",61203,0.00251967739313841
"6420",38458,0.000382218859158456
"6421",21001,0.00402646139264107
"6422",55834,0.00770750176161528
"6423",71012,0.00418449426069856
"6424",35211,0.0544289648532867
"6425",68212,0.05860885232687
"6426",72668,0.00050307105993852
"6427",18488,0.0111320819705725
"6428",19840,0.0890066921710968
"6429",31329,0.00761800073087215
"6430",38740,0.024080079048872
"6431",41335,0.00156102376058698
"6432",64560,0.0067662219516933
"6433",20647,0.0117522682994604
"6434",24858,0.00697425287216902
"6435",32553,0.000409088301239535
"6436",45201,0.0822190940380096
"6437",10376,0.0446009784936905
"6438",33630,0.00470556691288948
"6439",67525,0.0227385219186544
"6440",40403,0.000382218859158456
"6441",57511,0.0191330518573523
"6442",51595,0.0044718156568706
"6443",38235,0.000432591274147853
"6444",64915,0.017185041680932
"6445",11501,0.0144256129860878
"6446",254,0.00655284710228443
"6447",7300,0.00512861227616668
"6448",29719,0.0468004047870636
"6449",26819,0.0059063914231956
"6450",59763,0.000382218859158456
"6451",19832,0.020935095846653
"6452",6738,0.000382218859158456
"6453",10570,0.000382218859158456
"6454",69691,0.0617783330380917
"6455",60940,0.000441047712229192
"6456",1052,0.00536766555160284
"6457",37916,0.00853605847805738
"6458",11288,0.000382218859158456
"6459",11949,0.000518344226293266
"6460",61145,0.000382218859158456
"6461",31358,0.0194905735552311
"6462",56650,0.00899089500308037
"6463",2031,0.0828678235411644
"6464",54548,0.00806883908808231
"6465",11181,0.000626644061412662
"6466",48751,0.00939641520380974
"6467",36756,0.0116812344640493
"6468",28351,0.0401151552796364
"6469",63197,0.00877263396978378
"6470",31640,0.000409088301239535
"6471",5327,0.0734407901763916
"6472",69788,0.0772939249873161
"6473",52727,0.00241577625274658
"6474",71890,0.00104070559609681
"6475",21485,0.0644054487347603
"6476",68886,0.00202892068773508
"6477",71074,0.000382218859158456
"6478",11036,0.105529971420765
"6479",47008,0.00714259967207909
"6480",9157,0.000382218859158456
"6481",38295,0.0276740752160549
"6482",48504,0.0180638376623392
"6483",8833,0.123512901365757
"6484",36094,0.0161032825708389
"6485",71286,0.00526729412376881
"6486",17799,0.000382218859158456
"6487",54770,0.00882185529917479
"6488",11079,0.0748496800661087
"6489",19116,0.053935993462801
"6490",55658,0.000441047712229192
"6491",9490,0.0305841602385044
"6492",25450,0.0414433628320694
"6493",68949,0.00190006254706532
"6494",4016,0.000382218859158456
"6495",31467,0.000382218859158456
"6496",54325,0.012493428774178
"6497",41290,0.0130496537312865
"6498",68584,0.00657068565487862
"6499",71994,0.00104070559609681
"6500",59879,0.0136001836508512
"6501",2771,0.0463666059076786
"6502",6487,0.0441275425255299
"6503",17845,0.0303592998534441
"6504",48882,0.0193801298737526
"6505",16312,0.00458731176331639
"6506",19241,0.0179129894822836
"6507",11956,0.0147743681445718
"6508",41035,0.0131772253662348
"6509",16118,0.00434853183105588
"6510",17146,0.000382218859158456
"6511",2977,0.00866260193288326
"6512",48422,0.000382218859158456
"6513",1084,0.00456044124439359
"6514",46376,0.000382218859158456
"6515",66826,0.00375669309869409
"6516",41645,0.00192528089974076
"6517",1530,0.00521141197532415
"6518",54302,0.000382218859158456
"6519",14394,0.000626644061412662
"6520",30847,0.00612244755029678
"6521",5062,0.000382218859158456
"6522",389,0.000414252514019608
"6523",22807,0.00717704463750124
"6524",22242,0.000382218859158456
"6525",48270,0.0073651010170579
"6526",34804,0.0222038999199867
"6527",56063,0.0347887352108955
"6528",64594,0.000382218859158456
"6529",34505,0.0306724570691586
"6530",61382,0.000382218859158456
"6531",46472,0.0667269006371498
"6532",70235,0.00422093784436584
"6533",32213,0.0052020656876266
"6534",58628,0.000382218859158456
"6535",4051,0.00301509979180992
"6536",55206,0.00147426011972129
"6537",24797,0.000382218859158456
"6538",28665,0.0176306646317244
"6539",32875,0.0690082386136055
"6540",52168,0.00209142873063684
"6541",35945,0.0176728181540966
"6542",61104,0.034308448433876
"6543",30949,0.0129236541688442
"6544",40347,0.000382218859158456
"6545",43314,0.00425475044175982
"6546",48768,0.100028172135353
"6547",11955,0.000382218859158456
"6548",51284,0.0107911471277475
"6549",3412,0.00423261849209666
"6550",60647,0.0626318752765656
"6551",63525,0.0042495378293097
"6552",68004,0.00595909683033824
"6553",52705,0.000382218859158456
"6554",25785,0.00520263612270355
"6555",39070,0.000382218859158456
"6556",6151,0.0100092841312289
"6557",13937,0.00461264932528138
"6558",69495,0.098307691514492
"6559",9522,0.0341867618262768
"6560",37765,0.0715627297759056
"6561",69738,0.000382218859158456
"6562",25091,0.000382218859158456
"6563",70569,0.0629323422908783
"6564",63170,0.0119307236745954
"6565",66527,0.00921035371720791
"6566",10063,0.00961747020483017
"6567",33626,0.00116873905062675
"6568",9188,0.000432591274147853
"6569",48617,0.0171430520713329
"6570",38997,0.0181463807821274
"6571",11057,0.0830331668257713
"6572",37643,0.0394311584532261
"6573",7236,0.000382218859158456
"6574",42512,0.036548774689436
"6575",35791,0.0129323313012719
"6576",11813,0.00426408415660262
"6577",11565,0.000382218859158456
"6578",11389,0.000382218859158456
"6579",48343,0.0166729260236025
"6580",30583,0.000382218859158456
"6581",7220,0.0227970089763403
"6582",55091,0.000670684734359384
"6583",64804,0.000382218859158456
"6584",21150,0.00709079578518867
"6585",33074,0.0314038246870041
"6586",68744,0.0160111151635647
"6587",44787,0.00655100075528026
"6588",2610,0.000382218859158456
"6589",62850,0.0154676828533411
"6590",45074,0.00687346793711185
"6591",226,0.000382218859158456
"6592",7888,0.000382218859158456
"6593",8336,0.0380247831344604
"6594",59012,0.00822327379137278
"6595",48951,0.000626644061412662
"6596",10413,0.0249332450330257
"6597",53324,0.0349372178316116
"6598",70595,0.00256917648948729
"6599",54965,0.039244033396244
"6600",53403,0.000382218859158456
"6601",11343,0.0144712962210178
"6602",43122,0.00770863564684987
"6603",72365,0.0247149653732777
"6604",45144,0.0126472348347306
"6605",7108,0.000422350625740364
"6606",8621,0.0319647863507271
"6607",61324,0.0221525989472866
"6608",46147,0.00567338755354285
"6609",39635,0.000885070883668959
"6610",38945,0.0177594665437937
"6611",39272,0.0149308769032359
"6612",2469,0.000382218859158456
"6613",34531,0.000382218859158456
"6614",8306,0.000382218859158456
"6615",67867,0.000409088301239535
"6616",52780,0.000382218859158456
"6617",25696,0.00199990882538259
"6618",62578,0.0990523397922516
"6619",54141,0.000409088301239535
"6620",47374,0.000784434203524143
"6621",52493,0.000382218859158456
"6622",23486,0.0160105526447296
"6623",69819,0.000382218859158456
"6624",54845,0.0295099839568138
"6625",43515,0.0178513638675213
"6626",60722,0.0177739374339581
"6627",4085,0.0128307109698653
"6628",65332,0.0209107790142298
"6629",39117,0.0711328759789467
"6630",20526,0.0522313863039017
"6631",27069,0.0241206213831902
"6632",21428,0.0399333387613297
"6633",57244,0.0128426691517234
"6634",57952,0.000382218859158456
"6635",61095,0.00396390585228801
"6636",30406,0.000382218859158456
"6637",64469,0.077177956700325
"6638",23191,0.00392659846693277
"6639",48715,0.000382218859158456
"6640",45420,0.00753459334373474
"6641",3422,0.0320082977414131
"6642",51603,0.00740517256781459
"6643",29434,0.0845660716295242
"6644",46947,0.00216261530295014
"6645",24558,0.00603723805397749
"6646",56580,0.00435759220272303
"6647",60922,0.00780427968129516
"6648",44374,0.00897893030196428
"6649",9851,0.000382218859158456
"6650",31997,0.0175792891532183
"6651",14412,0.000432591274147853
"6652",31057,0.000382218859158456
"6653",33145,0.00462292227894068
"6654",3299,0.0424827411770821
"6655",5386,0.0173414293676615
"6656",7244,0.0231254566460848
"6657",216,0.000382218859158456
"6658",9499,0.00582710700109601
"6659",21620,0.0382849462330341
"6660",9092,0.000382218859158456
"6661",19000,0.0736125111579895
"6662",6222,0.000382218859158456
"6663",9740,0.00126005127094686
"6664",51415,0.00810487009584904
"6665",58597,0.00752745475620031
"6666",52339,0.00392402708530426
"6667",26701,0.000409088301239535
"6668",52012,0.00534778647124767
"6669",69796,0.0212815012782812
"6670",16014,0.00454253097996116
"6671",8782,0.0596572943031788
"6672",71041,0.00755915837362409
"6673",57117,0.0618549063801765
"6674",47963,0.0134628340601921
"6675",22847,0.000382218859158456
"6676",16641,0.000382218859158456
"6677",31412,0.0334430001676083
"6678",9324,0.0309712924063206
"6679",17315,0.0124751692637801
"6680",4659,0.000382218859158456
"6681",64348,0.000382218859158456
"6682",22499,0.0129569200798869
"6683",46568,0.0176157895475626
"6684",11430,0.0516883283853531
"6685",8071,0.000441047712229192
"6686",10317,0.00707223825156689
"6687",29096,0.00541323516517878
"6688",67557,0.00108674692455679
"6689",32869,0.0129074715077877
"6690",16964,0.0134022533893585
"6691",68343,0.000382218859158456
"6692",30813,0.00499627646058798
"6693",30262,0.000382218859158456
"6694",50188,0.0259787458926439
"6695",31761,0.0422049015760422
"6696",58275,0.00394546706229448
"6697",71033,0.00711934501305223
"6698",61984,0.0139990383759141
"6699",25369,0.0196996331214905
"6700",14486,0.0142323775216937
"6701",10224,0.0457260496914387
"6702",71922,0.0493530258536339
"6703",62072,0.0433607622981071
"6704",34171,0.000382218859158456
"6705",49533,0.00440220860764384
"6706",13983,0.00182361877523363
"6707",6496,0.000382218859158456
"6708",20243,0.000382218859158456
"6709",5766,0.000452039996162057
"6710",10771,0.00679119257256389
"6711",56375,0.0173114314675331
"6712",37783,0.000382218859158456
"6713",29566,0.000382218859158456
"6714",7594,0.0411767736077309
"6715",72448,0.000422350625740364
"6716",60084,0.0360242091119289
"6717",3628,0.000382218859158456
"6718",31747,0.093147486448288
"6719",29051,0.000382218859158456
